probes,entrez,symbol,logFC,adj.P.Val
206613_s_at,9015,TAF1A,1.24232731607289,0.00119898472671296
206618_at,8809,IL18R1,-1.43487794267646,0.00545696706543467
206624_at,8287,USP9Y,2.68683502165566,0.0135879204629053
206628_at,6523,SLC5A1,-1.59157677637028,0.00841899354783686
206631_at,5732,PTGER2,-1.45397093812137,0.00904611476204482
206632_s_at,9582,APOBEC3B,2.01365980612973,3.26493125088224e-05
206675_s_at,6498,SKIL,1.0238640275622,0.0203637320441561
206680_at,922,CD5L,-2.99769619001021,8.61333477037957e-06
206686_at,5163,PDK1,1.50885628385314,0.00476032328957964
206698_at,7504,XK,2.22938941540396,0.015480015870487
206700_s_at,8284,KDM5D,3.92330507587471,4.20095640678605e-06
206702_at,7010,TEK,-1.23352217231979,0.0188653033185902
206706_at,4908,NTF3,-2.73106988652463,1.89217101970512e-07
206709_x_at,2875,GPT,-1.03308760162408,0.000751174655922198
206718_at,4004,LMO1,-1.13496418888435,0.0431733299401601
206724_at,8535,CBX4,1.17584706451184,0.000642123281408257
206727_at,735,C9,-4.08099255107175,0.0172179092536383
206732_at,22865,SLITRK3,-2.46767256046732,0.000702552148871708
206737_at,7481,WNT11,-3.30119264625297,2.20980079501783e-07
206738_at,344,APOC2 ,-1.5139871314508,0.0130288317284353
206742_at,2277,FIGF ,1.9575920696171,0.0393168946960804
206753_at,8608,RDH16,-3.02585943353594,7.80642938856056e-05
206754_s_at,1555,CYP2B6 ,-3.47215693715567,0.000423017424151171
206756_at,56548,CHST7,-1.40070309023095,0.0323216589145774
206797_at,10,NAT2,-4.10924302987565,0.000266618033841547
206810_at,51710,LOC101060181 ,-1.45868100722126,0.0115084147010592
206814_at,4803,NGF,-1.17865869677605,0.0147280257347578
206815_at,26206,SPAG8,-1.32785683007149,0.00162043364602903
206822_s_at,26013,L3MBTL1,1.75937139613574,0.00794147982511023
206826_at,5375,PMP2,-1.00594789261871,0.0248856391437274
206831_s_at,414,ARSD,-1.5650467233093,0.00793839616412237
206834_at,3045,HBD,-1.6290484419099,0.000651795443677976
206840_at,173,AFM,-2.11771737284555,0.002133322107006
206850_at,10633,RASL10A,-1.05217331136075,0.044904921631347
206852_at,2045,EPHA7,-1.4598544221771,0.0152497270003866
206856_at,10990,LILRB5,-1.43380876811059,0.00448826925669833
206857_s_at,2281,FKBP1B,2.01012058860599,0.0136630864741179
206867_at,2646,GCKR,-1.11577177983828,0.00415213643925866
206883_x_at,2815,GP9,-1.26199957545935,0.00490485335906272
206894_at,337,APOA4,-1.82002149110896,0.01604987935757
206913_at,570,BAAT,-1.52607205800237,0.00414973463545073
206930_at,10249,GLYAT,-3.0071188812107,0.000244642264257283
206931_at,7700,ZNF141,-1.04731378190772,0.0250112317536074
206938_at,6716,SRD5A2,-2.68037139020459,0.000136973216322164
206940_s_at,5457,POU4F1,-1.13252942734896,0.0322627071336791
206954_at,51352,WT1-AS,-1.67482555273813,0.000350858106389563
206955_at,364,AQP7 ,-1.36936327201765,0.000837122400223954
206957_at,189,AGXT,-1.37019811043446,0.0134516188916404
206979_at,732,C8B,-1.54618300213525,0.00140819473759383
206990_at,7143,TNR,-1.67372766829942,0.000122239229915102
207007_at,9970,NR1I3,-1.44656512563858,0.0314601322103437
207008_at,3579,CXCR2,-1.61537061984856,0.00639202502517538
207019_s_at,8852,AKAP4,-1.20095562398088,0.0405664326091747
207025_at,57165,GJC2,-1.1430846308915,0.00779355083568532
207027_at,3083,HGFAC,-2.76547482555123,0.0111984322459742
207039_at,1029,CDKN2A,3.71293603033639,1.46061268053003e-06
207041_at,10747,MASP2,-1.95242552284114,0.00364999149393363
207063_at,55410,NCRNA00185 ,1.80138149498783,0.0482592646165189
207068_at,7539,ZFP37,1.30908244889576,0.00242479063987409
207075_at,114548,NLRP3,-1.63125310995041,0.00681579355780533
207076_s_at,445,ASS1,-2.18168653309137,1.16176792473489e-09
207093_s_at,4974,LOC101927057 ,-1.24890633080165,0.0146024316682992
207096_at,6291,SAA2-SAA4 ,-1.88684957927513,0.0249798384396328
207097_s_at,10246,SLC17A2,-1.68960234315971,0.0318389058517601
207102_at,6718,AKR1D1,-2.86968177101661,0.0009482859522925
207106_s_at,4058,LTK,-1.30461231068904,0.0408860916604234
207110_at,3768,KCNJ12 ,-1.30214082417552,0.0196081942556206
207111_at,2015,EMR1,-1.30077524862329,0.0249888773548499
207122_x_at,6799,SULT1A2,-1.11321556264363,0.00338634697910801
207137_at,4796,TONSL,-1.4282194228275,0.00326632636071726
207149_at,1010,CDH12,-1.93712446417469,0.0115304899132122
207158_at,339,APOBEC1,-1.10802505982198,0.0221100146435185
207162_s_at,774,CACNA1B,-1.2215033887175,0.000866671606692708
207164_s_at,10472,ZBTB18,1.21866363517404,0.0104485672306391
207165_at,3161,HMMR,4.26524196862056,1.13076641817149e-13
207167_at,9398,CD101,-1.13370978001155,0.0386828734793968
207184_at,6540,SLC6A13,-1.56488644947978,5.96777908064772e-06
207185_at,6554,SLC10A1,-2.64763040511186,0.00338742437775461
207188_at,1018,CDK3 ,-1.3400763120931,0.00363683295377867
207190_at,23140,ZZEF1,-1.20847550973429,0.0383986097332521
207201_s_at,6580,SLC22A1,-4.36082933880153,0.000264304173440771
207202_s_at,8856,NR1I2,-2.18488926075242,0.00703152949979204
207213_s_at,9099,USP2,-1.13954491321361,0.0153715433741352
207216_at,944,TNFSF8,-1.0378009031088,0.0169705730368292
207218_at,2158,F9,-1.96130948800765,0.00472269365519976
207219_at,65243,ZFP69B,1.40923628269887,0.01132328934586
207224_s_at,27036,SIGLEC7,-1.27050052799515,0.000709234357014589
207225_at,15,AANAT,-1.3583733402558,0.00675362595063703
207245_at,7367,UGT2B17,-3.25051208904505,0.0422013123055838
207246_at,7544,ZFY,2.02225363591846,0.00497783132861124
207247_s_at,7543,ZFX ,1.28028914773354,0.012398784479589
207249_s_at,9153,SLC28A2,-1.08242340361771,0.0468159669709326
207255_at,3953,LEPR ,-2.03984000375125,0.00086349134237196
207256_at,4153,MBL2,-2.2651922202151,0.0125467713437189
207262_at,319,APOF,-3.41784753796131,0.000178855530343328
207298_at,10786,SLC17A3,-1.2365240873627,0.0482703666233205
207299_s_at,2911,GRM1,-1.22460512338782,0.0303894665744434
207308_at,6579,SLCO1A2,-1.95363219866452,0.0387158782664296
207312_at,5260,PHKG1,-1.19504942657521,0.0343201395497649
207322_at,6453,ITSN1,-1.34575133046117,0.0116788208953008
207330_at,5858,PZP,-5.0929824438203,4.38510976598087e-14
207338_s_at,7752,ZNF200,1.00657371426881,1.42084104098042e-06
207344_at,10566,AKAP3,-1.18339223939522,0.00100000348749497
207353_s_at,3166,HMX1,-1.3950088186978,0.000740245938349599
207357_s_at,55568,GALNT10,1.29687579875868,0.017215892943757
207378_at,11181,TREH,-2.12688103626518,0.00587094807438491
207384_at,8993,PGLYRP1,-1.45151330858911,0.0118556245763685
207386_at,9420,CYP7B1,-1.28372618192535,0.0433598660244413
207395_at,696,BTN1A1,-1.28495060289571,0.0130286239155516
207409_at,3950,LECT2,-2.49352916198006,0.0221842096510266
207420_at,10584,COLEC10,-3.55458032115578,4.49492575773286e-07
207445_s_at,10803,CCR9,-1.18993943657525,0.0163558609712097
207450_s_at,11281,POU6F2,-1.06871253903325,0.0482707904875832
207468_s_at,6425,SFRP5,-2.71041525805533,2.44640207895463e-05
207469_s_at,8544,PIR,1.01958438619717,0.0170910433563222
207491_at,80168,MOGAT2,-2.59723989242422,9.78012798014085e-05
207498_s_at,1564,CYP2D6 ,-1.03768896918125,0.0196146950891597
207499_x_at,55898,UNC45A,1.24742548712189,0.00139397989140763
207526_s_at,9173,IL1RL1,-2.06764455847184,0.000731882403449554
207531_at,1420,CRYGC,-1.20607565306264,0.0287072982127822
207544_s_at,130,ADH6,-1.76732201568556,0.00291349054408322
207548_at,2917,GRM7 ,-1.88307793523303,0.00192057137945544
207554_x_at,6915,TBXA2R,-1.07003494896634,1.170826357738e-05
207560_at,9154,SLC28A1,-1.38321695583204,0.0154494670197607
207574_s_at,4616,GADD45B,-2.12063634407365,1.37316698517391e-05
207576_x_at,5020,OXT,-2.10091794390444,0.00220623817566103
207584_at,4018,LPA,-3.20414185331855,2.10872990938077e-07
207590_s_at,2491,CENPI,1.13877297917039,0.0343781633283716
207596_at,353189,SLCO4C1,-1.29534313410793,0.0195775916823818
207608_x_at,1544,CYP1A2,-4.30391771894403,1.10619756428107e-05
207620_s_at,8573,CASK,1.02099926906712,0.000783346238201218
207621_s_at,10400,PEMT,-1.61744123511772,0.000319948838667593
207622_s_at,10061,ABCF2,1.13068735103595,8.07214456319737e-06
207626_s_at,6542,SLC7A2,-1.50037607705878,0.0102522519691376
207632_at,4593,MUSK,-1.15735097978032,0.0254441980325062
207655_s_at,29760,BLNK,-1.04037097165064,0.00535820295225879
207668_x_at,10130,PDIA6,1.25499651031037,1.53245146308205e-07
207669_at,3889,KRT83,-1.01503923194546,6.61682452325052e-05
207672_at,5992,RFX4,-1.15826054282089,0.0329010798947512
207674_at,2204,FCAR,-1.62268142737994,0.0139603966952467
207703_at,22829,NLGN4Y,2.73198298831077,0.00472406850835677
207714_s_at,871,SERPINH1,1.68215188644748,0.00314684896529711
207718_x_at,1549,CYP2A7,-3.28254311287265,0.00235718801116453
207763_at,6276,S100A5,-1.57682765486043,0.00175830923624586
207773_x_at,64816,CYP3A43,-2.90053980133341,3.14988053083394e-06
207786_at,120227,CYP2R1,1.22183153440074,0.00835794085193326
207796_x_at,3824,KLRD1,-1.62632910798539,0.00447611558969695
207797_s_at,55805,LRP2BP,-1.14828419573749,0.0294334098883318
207798_s_at,11273,ATXN2L,1.00573180804476,0.00482151977794749
207820_at,124,ADH1A,-1.83315633153235,0.00980866911270839
207822_at,2260,FGFR1,-1.44258905716113,0.0046308783869303
207824_s_at,4150,MAZ,1.5093139300388,0.00144847038837545
207827_x_at,6622,SNCA,-1.043365023591,0.00108925095353839
207828_s_at,1063,CENPF,2.55600634631904,2.2315401137117e-07
207838_x_at,57326,PBXIP1,1.91455833938909,0.000198715228247258
207840_at,11126,CD160,-1.1690105773264,0.00350641420556157
207873_x_at,23544,SEZ6L,-1.02672275101476,0.0081823668559392
207874_s_at,10877,CFHR4,-1.96372339038914,0.0190580833654147
207877_s_at,4931,NVL,1.42790403553937,0.00161444408872644
207878_at,51350,KRT76,-1.28941620080454,0.00979824710724389
207894_s_at,27004,TCL6,-1.0406046864161,0.0313692311207384
207913_at,1572,CYP2F1,-1.30825931463182,0.00261988586255483
207933_at,7783,ZP2,-1.48992673401901,0.00290764090739953
207934_at,5988,RFPL1,-2.10542061030484,0.00441887090973873
207963_at,100505879,KIF25-AS1,-1.19023947111098,0.00229042342742271
207964_x_at,3441,IFNA4,-1.6234238649013,0.0169936691331731
207978_s_at,8013,NR4A3,-1.8917810321383,0.0184516666549324
207981_s_at,2104,ESRRG,-1.5763549346979,0.0490581924566259
207995_s_at,10332,CLEC4M,-5.77227948532327,7.46007091743186e-15
208031_s_at,5990,RFX2,-1.44752821679243,0.000453014323172562
208034_s_at,8858,PROZ,-1.76309345103406,0.0109498377486451
208040_s_at,4607,MYBPC3,-1.0180676870913,0.0180084348020735
208054_at,26091,HERC4,1.15481983010954,0.0334946583511175
208056_s_at,863,CBFA2T3,-1.41960785376853,1.61569959096996e-05
208069_x_at,1442,CSH1 ,-1.14759861715702,0.00183216256019286
208098_at,81696,OR12D3 ,-1.34377291750229,0.0268132675494825
208107_s_at,81691,LOC81691,1.29335623721628,0.00572324474859895
208119_s_at,81931,ZNF93,1.04420454986068,0.0387177892825276
208126_s_at,1562,CYP2C18,-1.65791154428743,0.0271136888168106
208131_s_at,5740,PTGIS,-2.89437507141597,0.00890981501926755
208134_x_at,5670,PSG2,-1.12764151195987,0.0318389058517601
208147_s_at,1558,CYP2C8,-2.562938843353,0.00223347265915261
208153_s_at,2196,FAT2,-1.14189779239784,0.0193829443352449
208178_x_at,7204,TRIO,1.14153471976773,5.61645647442298e-06
208180_s_at,8365,HIST1H4H,1.37900967642007,0.0137796369761671
208194_s_at,10254,STAM2,1.36416118397876,0.00303844027801728
208201_at,22947,DBET ,-1.12725004488424,0.0270112142626973
208206_s_at,10235,RASGRP2,-1.82063005842492,6.32156003825736e-05
208249_s_at,23483,TGDS,-1.21898799460137,3.90504282269839e-07
208259_x_at,3444,IFNA7,-1.25610795518445,0.0335948133095501
208262_x_at,4210,MEFV,-1.4115965327931,0.0247780923946153
208280_at,374286,CDRT1,-1.29296525219465,0.0214668765593293
208303_s_at,64109,CRLF2,-1.25543261352342,0.0333960601446522
208311_at,9248,GPR50,-1.0048701212108,0.0200989296340848
208319_s_at,5935,RBM3,1.08963976305288,0.000228993624537515
208327_at,1553,CYP2A13,-2.33618069195779,0.00470342825555802
208368_s_at,675,BRCA2,2.03297933081058,3.25799777744897e-05
208370_s_at,1827,RCAN1,-2.07253561858468,5.92511226702898e-08
208377_s_at,778,CACNA1F,-1.12461801971129,0.00714496198205654
208379_x_at,4887,NPY2R,-1.68247486581239,0.0141880360765053
208383_s_at,5105,PCK1,-2.29649928679972,0.00338753948142858
208391_s_at,2740,GLP1R,-1.11124443864491,0.00136490140459129
208394_x_at,11082,ESM1,1.2006735279104,0.00900852160388363
208408_at,5764,PTN,-1.08259597653307,0.0372895195499211
208411_x_at,5470,PPEF2,-1.75222272475274,0.00396850145257426
208448_x_at,3449,IFNA16,-1.09536517555869,0.0257445391843983
208465_at,2912,GRM2,-1.21082952579152,0.0259099500253643
208471_at,3250,HPR,-1.88699705055016,0.0131405834313133
208478_s_at,581,BAX,1.15622102387431,7.32613285753604e-06
208511_at,26255,PTTG3P,3.01557572587529,2.44871308160174e-07
208516_at,4544,MTNR1B,-1.19848952344237,0.0256957600954017
208519_x_at,2797,GNRH2,-1.8004045062602,0.0015280137393693
208543_at,26538,OR10H2,-1.04032584656481,0.00880900171352021
208544_at,151,ADRA2B,-1.11406952152956,0.0212641419236426
208561_at,10060,ABCC9,-1.52069243129663,0.0252764718646279
208578_at,6336,SCN10A,-1.49607828464079,0.017913544322834
208579_x_at,54145,H2BFS,1.04792515063922,0.0116788208953008
208588_at,59347,TPT1P8,-1.14745146364141,0.00201371783795174
208650_s_at,100133941,CD24,2.01134104096966,0.035233608475774
208659_at,1192,CLIC1,1.0432888099904,0.000386659052004557
208683_at,824,CAPN2,1.35590193040611,1.05386252085362e-05
208694_at,5591,PRKDC,1.13609558045558,0.000289590783365956
208699_x_at,7086,TKT,1.95242182077032,8.45603199720201e-05
208701_at,334,APLP2,1.40316513720574,0.0118830203213326
208710_s_at,8943,AP3D1,1.14276981120172,9.34555949719597e-05
208748_s_at,10211,FLOT1,1.72569812671305,0.00596878450810453
208750_s_at,375,ARF1 ,1.02922712872427,3.08179119956884e-05
208793_x_at,6597,SMARCA4,1.21380919938273,3.76364703602856e-05
208808_s_at,3148,HMGB2,1.34255060100154,6.97607877089458e-05
208813_at,2805,GOT1,-1.18683923531632,0.00528164310219762
208814_at,3308,HSPA4,1.05364160011191,0.00530064239921543
208816_x_at,304,ANXA2P2,1.50985888969837,2.21522013701125e-06
208818_s_at,1312,COMT,-1.0165875765687,0.0231774356055263
208850_s_at,7070,THY1,2.28332042115404,4.41856054120533e-05
208852_s_at,821,CANX,1.15910364160768,7.8759567762852e-06
208868_s_at,23710,GABARAPL1,-1.04784765019308,0.011839248016764
208879_x_at,24148,PRPF6,1.59922457103661,1.9037815041885e-05
208926_at,4758,NEU1,1.33405542284775,2.18999488632671e-06
208930_s_at,3609,ILF3,1.19099432840644,4.40686096632128e-06
208937_s_at,3397,ID1,-1.31890837278297,0.0258111154818683
208942_s_at,7095,SEC62,-1.11593654999814,2.42379042103149e-08
208949_s_at,3958,LGALS3,1.51919433702971,0.0162113268638741
208963_x_at,3992,FADS1 ,1.81534401697607,0.00547157846708131
209000_s_at,23176,SEPT8,3.55153215640446,3.77289625475839e-15
209035_at,4192,MDK,2.44565607203731,0.000162730056368206
209052_s_at,7468,WHSC1,1.51247378357388,0.000776961604546621
209074_s_at,11170,FAM107A,-1.2630144792956,0.0260389968759333
209093_s_at,2629,GBA ,1.39023846140733,7.7124669043839e-05
209094_at,23576,DDAH1,-1.04562126435335,0.00359432645673844
209116_x_at,3043,HBB,-2.6424532576785,3.7106351339714e-06
209122_at,123,PLIN2,-1.59842606570736,8.58517554454009e-05
209123_at,5860,QDPR,-1.04670678313492,0.00415687125589573
209144_s_at,9139,CBFA2T2,2.29959862064834,2.96043501010271e-09
209154_at,30851,P2RX5-TAX1BP3 ,1.07031881260404,0.00466443140654975
209160_at,8644,AKR1C3,1.10905469593021,0.00219104932836183
209189_at,2353,FOS,-2.34764276320147,0.000876168056516476
209210_s_at,10979,FERMT2,-1.02674850464888,4.42610457501405e-05
209212_s_at,688,KLF5,-1.2600395656668,0.0405795237614883
209218_at,6713,SQLE,1.60052339961002,0.00310947872415659
209220_at,2719,GPC3,3.99461570811306,0.000177840046826576
209235_at,1186,CLCN7,1.25862850327462,0.0196230932671221
209242_at,5178,PEG3,-1.97427582862869,0.0246243978847085
209260_at,2810,SFN,2.13175183843796,0.00573891811814363
209261_s_at,2063,NR2F6,1.64786415151111,0.00154211009800669
209268_at,11311,VPS45,1.05157205426563,4.22303766702442e-06
209277_at,7980,TFPI2,-3.5661948647121,5.32104240879945e-06
209280_at,9902,MRC2,-1.08928554955933,0.00324202800765626
209299_x_at,23759,PPIL2,2.06284128708337,0.000618452736250732
209301_at,760,CA2,-1.68999651581444,0.00345351977216541
209306_s_at,23075,SWAP70,1.2082851508378,1.15487570690254e-06
209309_at,563,AZGP1,-1.63584128222528,0.000366926884162671
209343_at,80303,EFHD1,-2.26735347087305,0.00122794909651746
209355_s_at,8613,PPAP2B,-1.55167033432167,8.45941714482725e-07
209357_at,10370,CITED2,-1.0124397352207,0.0107803913655018
209359_x_at,861,LOC100506403 ,1.08332714552364,0.0100485959178522
209365_s_at,1893,ECM1,-2.94586388612054,1.82910180651908e-14
209368_at,2053,EPHX2,-1.90772123532205,0.000570506052553222
209369_at,306,ANXA3,-2.37228968137971,0.000544197464288685
209374_s_at,3507,IGHM,-2.35820285900394,0.0146800597918388
209385_s_at,11212,PROSC,-1.01046958814608,0.00102792120986848
209401_s_at,6560,SLC12A4,1.18884676823455,0.00225673866558304
209408_at,11004,KIF2C,1.38333511554932,9.04764288539646e-05
209421_at,4436,MSH2,1.31281732614943,4.57216698960024e-06
209443_at,5104,SERPINA5,-1.42582544113333,0.0190732481488888
209447_at,23345,SYNE1,-1.23457458842612,0.00557055393652394
209457_at,1847,DUSP5,-1.12004529734904,0.0126265726430485
209459_s_at,18,ABAT,-1.20526343657357,0.00161057688061784
209464_at,9212,AURKB,1.84702077748257,0.000835862245961047
209469_at,2823,GPM6A,-3.14036570390458,4.79767440667673e-05
209474_s_at,953,ENTPD1,1.54555169915101,0.0152415952953048
209483_s_at,25936,NSL1,1.06164418744301,0.0250741360447834
209516_at,10322,SMYD5,1.41678529851325,0.00244270625374376
209531_at,2954,GSTZ1,-2.66813775896712,1.84312167390951e-08
209540_at,3479,IGF1,-2.62953157854513,0.00143430176514775
209543_s_at,947,CD34,2.68558836919827,3.53369533189554e-12
209546_s_at,8542,APOL1,-1.21089959688997,0.0370209176994468
209566_at,51141,INSIG2,-1.18654623614769,0.00139658946546449
209567_at,23212,RRS1,1.10416038968454,0.00317606823676726
209581_at,11145,PLA2G16,-1.45798670982605,0.00198747341684791
209582_s_at,4345,CD200,1.25333086363071,0.00146652435667842
209586_s_at,58497,PRUNE,1.15526823019937,0.000117339794007664
209596_at,25878,MXRA5,-1.69014690360963,0.0110806393058096
209607_x_at,6818,LOC101929857 ,-1.02761837044599,0.0117838336027755
209608_s_at,39,ACAT2,-1.0053427400725,0.00203509393870282
209610_s_at,6509,SLC1A4,1.37012730559826,0.000408824067709762
209612_s_at,125,ADH1B,-1.49158029308023,0.0444886598249693
209615_s_at,5058,PAK1,1.2242455751232,0.00597781583282611
209626_s_at,26031,OSBPL3,1.00885459245109,0.00702365480286068
209641_s_at,8714,ABCC3,1.47241330818458,0.045744446157693
209642_at,699,BUB1,4.66091361565453,3.4315170192016e-15
209660_at,7276,TTR,-1.45151538876023,0.021916921836553
209688_s_at,54520,CCDC93,1.24888677550533,5.6499253095937e-08
209696_at,2203,FBP1,-2.69360300778167,2.72091189401582e-06
209698_at,54535,CCHCR1,1.70711710067374,5.32104240879945e-06
209706_at,4824,NKX3-1,-1.79301552195336,0.000485774558716662
209711_at,23169,SLC35D1,-1.15279075400798,1.62752216945713e-05
209727_at,2760,GM2A,1.97331147040647,0.00198374526073332
209735_at,9429,ABCG2,-1.52940040789978,0.0169936691331731
209739_s_at,8228,PNPLA4,-1.33166719717341,0.000742738662074275
209785_s_at,8605,PLA2G4C,1.50649255062317,0.000403759736893058
209803_s_at,7262,PHLDA2,1.32068429958651,0.0209669949879159
209811_at,835,CASP2,1.30125351329307,0.000575049658079722
209814_at,27309,ZNF330,-1.02423166276375,7.85342433412926e-06
209821_at,90865,IL33,-1.54443742391214,0.00386576118177652
209832_s_at,81620,CDT1,1.98584531559177,4.18397614400032e-05
209836_x_at,552900,BOLA2 ,1.25872421141014,4.92841437865023e-05
